Index,Service Time (ms),Inference Time (ms),Prepocess Time (ms),Cost ,Inference Time Per Frame,Service Time Per-frame (ms),Cost Per-Frame,latency_per_frame_avg,latency_per_frame_std,cost_per_frame_avg,cost_per_frame_std,latency_avg,latency_std
1,135.25376,70.46622,64.78754,0.0007986464256673,8.80828,16.90672,9.98308e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
2,132.68783,69.07425,63.61357,0.0007834950867745,8.63428,16.58598,9.79369e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
3,132.63641,68.92454,63.71187,0.0007831914796729,8.61557,16.57955,9.78989e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
4,133.84082,68.92368,64.91713,0.0007903032503166,8.61546,16.7301,9.87879e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
5,132.59139,69.13176,63.45963,0.0007829256455768,8.64147,16.57392,9.78657e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
6,132.73297,69.09875,63.63422,0.0007837616707797,8.63734,16.59162,9.79702e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
7,128.60261,68.23078,60.37183,0.0007593726974329,8.52885,16.07533,9.49216e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
8,130.80972,68.25274,62.55698,0.0007724052169417,8.53159,16.35122,9.65507e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
9,132.01145,68.87489,63.13656,0.0007795012276745,8.60936,16.50143,9.74377e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
10,132.67997,68.70673,63.97325,0.0007834487104751,8.58834,16.585,9.79311e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
11,132.45671,68.30955,64.14716,0.0007821303753028,8.53869,16.55709,9.77663e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
12,131.77555,68.58455,63.191,0.0007781082971639,8.57307,16.47194,9.72635e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
13,136.80908,73.66355,63.14553,0.0008078302614889,9.20794,17.10114,0.0001009788,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
14,131.29078,68.61192,62.67885,0.0007752457918397,8.57649,16.41135,9.69057e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
15,136.49676,68.50851,67.98825,0.0008059860920669,8.56356,17.0621,0.0001007483,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
16,132.6043,68.46356,64.14074,0.0007830018765448,8.55794,16.57554,9.78752e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
17,131.13725,68.45136,62.68589,0.0007743392337996,8.55642,16.39216,9.67924e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
18,132.07249,68.65835,63.41414,0.0007798616212373,8.58229,16.50906,9.74827e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
19,130.96732,68.53783,62.42949,0.0007733358429459,8.56723,16.37092,9.6667e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
20,132.76214,69.15609,63.60605,0.0007839338842717,8.64451,16.59527,9.79917e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
21,131.2562,69.39314,61.86306,0.0007750416333792,8.67414,16.40702,9.68802e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
22,131.94573,68.69652,63.24921,0.0007791131287896,8.58707,16.49322,9.73891e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
23,131.5285,68.54419,62.9843,0.0007766494690854,8.56802,16.44106,9.70812e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
24,130.77806,68.629,62.14906,0.0007722182827833,8.57863,16.34726,9.65273e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
25,137.38025,73.90271,63.47754,0.0008112029120093,9.23784,17.17253,0.0001014004,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
26,131.90403,68.90577,62.99827,0.0007788669399635,8.61322,16.488,9.73584e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
27,134.29215,68.42228,65.86986,0.0007929682577961,8.55278,16.78652,9.9121e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
28,131.321,68.40627,62.91473,0.000775424211276,8.55078,16.41512,9.6928e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
29,130.80982,68.19934,62.61048,0.0007724058251358,8.52492,16.35123,9.65507e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
30,130.94299,68.61915,62.32384,0.0007731921791621,8.57739,16.36787,9.6649e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
31,130.90552,68.53369,62.37183,0.0007729709204003,8.56671,16.36319,9.66214e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
32,131.74634,68.70256,63.04379,0.0007779358120506,8.58782,16.46829,9.7242e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
33,131.13603,68.4901,62.64593,0.0007743320358486,8.56126,16.392,9.67915e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
34,130.88396,68.55317,62.3308,0.0007728436306269,8.56915,16.3605,9.66055e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
35,131.34423,68.53784,62.8064,0.0007755614329234,8.56723,16.41803,9.69452e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
36,132.10027,68.49207,63.6082,0.000780025697915,8.56151,16.51253,9.75032e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
37,136.4395,73.43006,63.00944,0.0008056479832192,9.17876,17.05494,0.000100706,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
38,131.27307,68.4053,62.86776,0.0007751412060219,8.55066,16.40913,9.68927e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
39,133.26581,68.54693,64.71888,0.0007869079312684,8.56837,16.65823,9.83635e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
40,132.44132,69.06962,63.3717,0.0007820395122407,8.6337,16.55516,9.77549e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
41,132.10349,68.21285,63.89064,0.0007800446936571,8.52661,16.51294,9.75056e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
42,131.91341,68.57503,63.33838,0.0007789223033682,8.57188,16.48918,9.73653e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
43,132.55097,69.05342,63.49755,0.0007826869735608,8.63168,16.56887,9.78359e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
44,132.44813,69.24342,63.20471,0.0007820797298338,8.65543,16.55602,9.776e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
45,132.36298,69.10242,63.26056,0.0007815769538279,8.6378,16.54537,9.76971e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
46,131.91512,69.11761,62.79751,0.0007789324241951,8.6397,16.48939,9.73666e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
47,132.12022,68.90851,63.21171,0.0007801434750562,8.61356,16.51503,9.75179e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
48,132.64149,69.22369,63.4178,0.0007832214878667,8.65296,16.58019,9.79027e-05,8.6410456,0.1696274129279817,9.7721872e-05,1.2335353705573258e-06,132.39651519999998,1.6712279830199572
