Index,Service Time (ms),Inference Time (ms),Prepocess Time (ms),Cost ,Inference Time Per Frame,Service Time Per-frame (ms),Cost Per-Frame,latency_per_frame_avg,latency_per_frame_std,cost_per_frame_avg,cost_per_frame_std,latency_avg,latency_std
1,86.80724,55.28646,31.52078,0.0005125793789424,13.82162,21.70181,0.0001281448,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
2,72.94504,40.85769,32.08735,0.0004307258780969,10.21442,18.23626,0.0001076815,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
3,72.26882,40.87018,31.39865,0.0004267329519548,10.21754,18.06721,0.0001066832,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
4,73.20407,41.10588,32.09819,0.0004322554043453,10.27647,18.30102,0.0001080639,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
5,73.73101,41.01643,32.71458,0.0004353668560389,10.25411,18.43275,0.0001088417,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
6,76.13654,43.29669,32.83985,0.0004495710591068,10.82417,19.03414,0.0001123928,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
7,76.61845,42.0434,34.57505,0.000452416594036,10.51085,19.15461,0.0001131041,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
8,73.24079,41.11377,32.12702,0.0004324722049825,10.27844,18.3102,0.0001081181,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
9,73.50849,41.13262,32.37587,0.0004340529199418,10.28316,18.37712,0.0001085132,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
10,73.83269,41.29065,32.54204,0.0004359672797215,10.32266,18.45817,0.0001089918,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
11,73.92956,41.31041,32.61915,0.000436539265888,10.3276,18.48239,0.0001091348,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
12,73.00705,41.06273,31.94432,0.0004310920170305,10.26568,18.25176,0.000107773,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
13,70.94197,40.39338,30.54859,0.0004188981503602,10.09834,17.73549,0.0001047245,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
14,71.59829,40.43889,31.1594,0.0004227735709818,10.10972,17.89957,0.0001056934,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
15,73.98078,41.23576,32.74502,0.0004368417038395,10.30894,18.4952,0.0001092104,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
16,72.09859,40.51964,31.57895,0.0004257277483272,10.12991,18.02465,0.0001064319,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
17,77.01577,45.67286,31.34291,0.0004547627364102,11.41822,19.25394,0.0001136907,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
18,71.11547,40.6152,30.50027,0.0004199226449708,10.1538,17.77887,0.0001049807,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
19,72.57882,40.36349,32.21533,0.0004285633927169,10.09087,18.1447,0.0001071408,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
20,77.8576,46.4457,31.4119,0.0004597335800997,11.61142,19.4644,0.0001149334,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
21,72.02449,40.55075,31.47374,0.000425290220362,10.13769,18.00612,0.0001063226,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
22,71.40196,40.32261,31.07935,0.0004216142875032,10.08065,17.85049,0.0001054036,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
23,71.84648,40.62367,31.22281,0.0004242390832943,10.15592,17.96162,0.0001060598,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
24,73.08481,41.943,31.14181,0.0004315511978972,10.48575,18.2712,0.0001078878,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
25,71.64041,40.4037,31.23671,0.0004230223165875,10.10092,17.9101,0.0001057556,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
26,70.82528,40.43899,30.38629,0.0004182091074393,10.10975,17.70632,0.0001045523,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
27,71.08315,40.29933,30.78382,0.0004197317900243,10.07483,17.77079,0.0001049329,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
28,70.20783,40.51348,29.69435,0.0004145632122986,10.12837,17.55196,0.0001036408,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
29,72.43985,40.9657,31.47416,0.0004277428439943,10.24142,18.10996,0.0001069357,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
30,71.20838,40.3151,30.89328,0.0004204712422235,10.07878,17.8021,0.0001051178,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
31,71.8633,40.32362,31.53968,0.0004243384138401,10.0809,17.96582,0.0001060846,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
32,71.37862,40.36426,31.01436,0.0004214764871855,10.09106,17.84466,0.0001053691,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
33,71.94155,40.6682,31.27334,0.0004248004585353,10.16705,17.98539,0.0001062001,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
34,71.67966,40.39163,31.28802,0.0004232540386536,10.09791,17.91992,0.0001058135,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
35,71.97226,40.37711,31.59515,0.0004249817949429,10.09428,17.99307,0.0001062454,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
36,72.10405,40.63716,31.46689,0.000425759970821,10.15929,18.02601,0.00010644,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
37,73.39676,41.11481,32.28196,0.0004333932120671,10.2787,18.34919,0.0001083483,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
38,77.9606,40.88679,37.07381,0.0004603417744988,10.2217,19.49015,0.0001150854,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
39,76.49506,44.62046,31.8746,0.0004516880420978,11.15512,19.12376,0.000112922,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
40,73.16863,40.97087,32.19776,0.0004320461441385,10.24272,18.29216,0.0001080115,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
41,72.34891,40.75096,31.59795,0.0004272058496724,10.18774,18.08723,0.0001068015,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
42,81.20514,48.9902,32.21493,0.0004795000929575,12.24755,20.30128,0.000119875,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
43,75.44744,42.20953,33.23791,0.0004455020378069,10.55238,18.86186,0.0001113755,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
44,72.70384,40.89871,31.80513,0.0004293016639558,10.22468,18.17596,0.0001073254,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
45,72.13735,40.55331,31.58404,0.0004259566183755,10.13833,18.03434,0.0001064892,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
46,72.01674,40.57072,31.44602,0.0004252444227329,10.14268,18.00418,0.0001063111,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
47,74.95839,41.22336,33.73503,0.0004426142835578,10.30584,18.7396,0.0001106536,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
48,72.5944,40.86908,31.72532,0.0004286554249292,10.21727,18.1486,0.0001071639,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
49,73.06997,40.665,32.40497,0.0004314635529512,10.16625,18.26749,0.0001078659,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
50,72.69273,40.65866,32.03407,0.000429236049818,10.16466,18.17318,0.000107309,10.4009626,0.6423850353606005,0.000108450952,4.2210820382096334e-06,73.46630160000001,2.8594289928000367
