Index,Service Time (ms),Inference Time (ms),Prepocess Time (ms),Cost ,Inference Time Per Frame,Service Time Per-frame (ms),Cost Per-Frame,latency_per_frame_avg,latency_per_frame_std,cost_per_frame_avg,cost_per_frame_std,latency_avg,latency_std
1,99.07875,59.632,39.44676,0.0005850402266195,11.9264,19.81575,0.000117008,9.883567000000001,0.37775407688203705,0.00010558322199999999,2.946953623950673e-06,89.40456979999999,2.4953929208254877
2,88.19265,48.63745,39.55521,0.0005207599774341,9.72749,17.63853,0.000104152,9.883567000000001,0.37775407688203705,0.00010558322199999999,2.946953623950673e-06,89.40456979999999,2.4953929208254877
3,87.67666,48.78661,38.89005,0.0005177131242534,9.75732,17.53533,0.0001035426,9.883567000000001,0.37775407688203705,0.00010558322199999999,2.946953623950673e-06,89.40456979999999,2.4953929208254877
4,87.76298,48.37839,39.3846,0.0005182228620187,9.67568,17.5526,0.0001036446,9.883567000000001,0.37775407688203705,0.00010558322199999999,2.946953623950673e-06,89.40456979999999,2.4953929208254877
5,89.90064,49.55051,40.35014,0.0005308453226909,9.9101,17.98013,0.0001061691,9.883567000000001,0.37775407688203705,0.00010558322199999999,2.946953623950673e-06,89.40456979999999,2.4953929208254877
6,87.81924,48.91786,38.90138,0.0005185550660664,9.78357,17.56385,0.000103711,9.883567000000001,0.37775407688203705,0.00010558322199999999,2.946953623950673e-06,89.40456979999999,2.4953929208254877
7,88.36381,48.66613,39.69768,0.0005217706193827,9.73323,17.67276,0.0001043541,9.883567000000001,0.37775407688203705,0.00010558322199999999,2.946953623950673e-06,89.40456979999999,2.4953929208254877
8,92.44739,48.44351,44.00388,0.0005458833248528,9.6887,18.48948,0.0001091767,9.883567000000001,0.37775407688203705,0.00010558322199999999,2.946953623950673e-06,89.40456979999999,2.4953929208254877
9,94.03054,53.76583,40.26471,0.000555231503068,10.75317,18.80611,0.0001110463,9.883567000000001,0.37775407688203705,0.00010558322199999999,2.946953623950673e-06,89.40456979999999,2.4953929208254877
10,87.3969,48.62075,38.77615,0.0005160612033101,9.72415,17.47938,0.0001032122,9.883567000000001,0.37775407688203705,0.00010558322199999999,2.946953623950673e-06,89.40456979999999,2.4953929208254877
11,86.77516,48.37766,38.3975,0.0005123899588632,9.67553,17.35503,0.000102478,9.883567000000001,0.37775407688203705,0.00010558322199999999,2.946953623950673e-06,89.40456979999999,2.4953929208254877
12,94.29539,49.69057,44.60481,0.000556795389348,9.93811,18.85908,0.0001113591,9.883567000000001,0.37775407688203705,0.00010558322199999999,2.946953623950673e-06,89.40456979999999,2.4953929208254877
13,87.7003,48.78134,38.91896,0.0005178527491545,9.75627,17.54006,0.0001035705,9.883567000000001,0.37775407688203705,0.00010558322199999999,2.946953623950673e-06,89.40456979999999,2.4953929208254877
14,86.97208,48.54321,38.42887,0.0005135527438887,9.70864,17.39442,0.0001027105,9.883567000000001,0.37775407688203705,0.00010558322199999999,2.946953623950673e-06,89.40456979999999,2.4953929208254877
15,86.58823,48.34361,38.24462,0.0005112861982186,9.66872,17.31765,0.0001022572,9.883567000000001,0.37775407688203705,0.00010558322199999999,2.946953623950673e-06,89.40456979999999,2.4953929208254877
16,87.98721,48.26688,39.72033,0.0005195468776083,9.65338,17.59744,0.0001039094,9.883567000000001,0.37775407688203705,0.00010558322199999999,2.946953623950673e-06,89.40456979999999,2.4953929208254877
17,87.7954,48.63553,39.15987,0.0005184142602058,9.72711,17.55908,0.0001036829,9.883567000000001,0.37775407688203705,0.00010558322199999999,2.946953623950673e-06,89.40456979999999,2.4953929208254877
18,86.2138,48.32697,37.88683,0.0005090752521447,9.66539,17.24276,0.0001018151,9.883567000000001,0.37775407688203705,0.00010558322199999999,2.946953623950673e-06,89.40456979999999,2.4953929208254877
