Index,Service Time (ms),Inference Time (ms),Prepocess Time (ms),Cost ,Inference Time Per Frame,Service Time Per-frame (ms),Cost Per-Frame,latency_per_frame_avg,latency_per_frame_std,cost_per_frame_avg,cost_per_frame_std,latency_avg,latency_std
1,213.48672,98.87702,114.6097,0.0012605963960654,7.06264,15.24905,9.00426e-05,7.022073200000001,0.14490975037505238,8.9827146e-05,1.3001204379918042e-06,212.97590039999994,3.0825129869727768
2,212.73356,97.26109,115.47247,0.0012561491191829,6.94722,15.19525,8.97249e-05,7.022073200000001,0.14490975037505238,8.9827146e-05,1.3001204379918042e-06,212.97590039999994,3.0825129869727768
3,211.2236,96.8707,114.3529,0.0012472331428039,6.91934,15.0874,8.90881e-05,7.022073200000001,0.14490975037505238,8.9827146e-05,1.3001204379918042e-06,212.97590039999994,3.0825129869727768
4,217.33751,98.21202,119.12549,0.0012833345172384,7.01514,15.52411,9.16668e-05,7.022073200000001,0.14490975037505238,8.9827146e-05,1.3001204379918042e-06,212.97590039999994,3.0825129869727768
5,221.96461,103.19985,118.76476,0.0013106566055089,7.37142,15.85462,9.36183e-05,7.022073200000001,0.14490975037505238,8.9827146e-05,1.3001204379918042e-06,212.97590039999994,3.0825129869727768
6,215.76443,101.88727,113.87716,0.0012740457826445,7.27766,15.41174,9.10033e-05,7.022073200000001,0.14490975037505238,8.9827146e-05,1.3001204379918042e-06,212.97590039999994,3.0825129869727768
7,210.49016,96.81951,113.67065,0.0012429023144825,6.91568,15.03501,8.87787e-05,7.022073200000001,0.14490975037505238,8.9827146e-05,1.3001204379918042e-06,212.97590039999994,3.0825129869727768
8,210.84368,96.70034,114.14335,0.0012449897852831,6.90717,15.06026,8.89278e-05,7.022073200000001,0.14490975037505238,8.9827146e-05,1.3001204379918042e-06,212.97590039999994,3.0825129869727768
9,212.93637,97.54927,115.38711,0.0012573467070994,6.9678,15.20974,8.98105e-05,7.022073200000001,0.14490975037505238,8.9827146e-05,1.3001204379918042e-06,212.97590039999994,3.0825129869727768
10,214.4088,98.09367,116.31513,0.0012660410704305,7.00669,15.31491,9.04315e-05,7.022073200000001,0.14490975037505238,8.9827146e-05,1.3001204379918042e-06,212.97590039999994,3.0825129869727768
11,210.55713,96.76745,113.78967,0.0012432977235096,6.91196,15.0398,8.8807e-05,7.022073200000001,0.14490975037505238,8.9827146e-05,1.3001204379918042e-06,212.97590039999994,3.0825129869727768
12,209.66217,96.85024,112.81194,0.0012380132050356,6.91787,14.97587,8.84295e-05,7.022073200000001,0.14490975037505238,8.9827146e-05,1.3001204379918042e-06,212.97590039999994,3.0825129869727768
13,214.27786,101.779,112.49886,0.0012652679372519,7.26993,15.30556,9.03763e-05,7.022073200000001,0.14490975037505238,8.9827146e-05,1.3001204379918042e-06,212.97590039999994,3.0825129869727768
