Index,Service Time (ms),Inference Time (ms),Prepocess Time (ms),Cost ,Inference Time Per Frame,Service Time Per-frame (ms),Cost Per-Frame,latency_per_frame_avg,latency_per_frame_std,cost_per_frame_avg,cost_per_frame_std,latency_avg,latency_std
1,175.92959,84.72844,91.20115,0.0010388290371273,7.70259,15.9936,9.4439e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
2,171.05278,78.03403,93.01875,0.001010032449439,7.094,15.55025,9.18211e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
3,170.47683,78.42465,92.05219,0.0010066316034981,7.12951,15.49789,9.1512e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
4,164.63881,76.92149,87.71732,0.0009721592452882,6.99286,14.96716,8.83781e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
5,169.37573,78.13737,91.23836,0.001000129804599,7.1034,15.39779,9.09209e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
6,170.20923,78.18637,92.02286,0.0010050514553996,7.10785,15.47357,9.13683e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
7,169.94547,78.07028,91.87519,0.0010034939935412,7.0973,15.44959,9.12267e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
8,169.65378,78.48502,91.16876,0.0010017716519533,7.135,15.42307,9.10702e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
9,169.05407,78.15816,90.89591,0.0009982304548212,7.10529,15.36855,9.07482e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
10,169.80714,78.12828,91.67886,0.0010026771884624,7.10257,15.43701,9.11525e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
11,175.42314,83.36286,92.06027,0.0010358385275484,7.57844,15.94756,9.41671e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
12,170.01294,78.32762,91.68532,0.0010038924258261,7.12069,15.45572,9.12629e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
13,169.86648,78.25515,91.61134,0.0010030276029134,7.1141,15.44241,9.11843e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
14,165.17928,77.31358,87.8657,0.000975350606639,7.02851,15.0163,8.86682e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
15,165.09099,76.78791,88.30308,0.0009748292954666,6.98072,15.00827,8.86208e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
16,164.79307,76.9909,87.80217,0.0009730701079263,6.99917,14.98119,8.84609e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
17,165.15406,76.67322,88.48084,0.0009752016816783,6.97029,15.01401,8.86547e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
18,163.82728,76.66073,87.16655,0.000967367317039,6.96916,14.89339,8.79425e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
19,165.43869,77.04185,88.39684,0.0009768823767118,7.0038,15.03988,8.88075e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
20,168.69527,78.08432,90.61095,0.0009961118184868,7.09857,15.33593,9.05556e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
21,170.56135,82.35876,88.2026,0.0010071306712898,7.48716,15.50558,9.15573e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
22,165.66165,77.54178,88.11988,0.0009781989345386,7.04925,15.06015,8.89272e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
23,166.66993,77.58704,89.08288,0.0009841525790444,7.05337,15.15181,8.94684e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
24,173.89267,78.36429,95.52838,0.0010268014260064,7.12403,15.80842,9.33456e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
25,171.0707,78.30756,92.76314,0.0010101382516456,7.11887,15.55188,9.18308e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
26,168.79127,78.12932,90.66195,0.0009966786910955,7.10267,15.34466,9.06072e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
27,169.997,78.20075,91.79626,0.0010037983151234,7.10916,15.45427,9.12544e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
28,168.99638,78.02126,90.97511,0.0009978897951,7.09284,15.36331,9.07173e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
29,169.14876,78.01867,91.13009,0.0009987896039526,7.09261,15.37716,9.07991e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
30,169.81764,78.48372,91.33392,0.0010027391829579,7.13488,15.43797,9.11581e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
31,175.24317,83.55816,91.68501,0.0010347758702162,7.5962,15.9312,9.40705e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
32,169.42402,78.22391,91.20011,0.0010004149710105,7.11126,15.40218,9.09468e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
33,168.80379,78.16256,90.64123,0.0009967526428114,7.10569,15.3458,9.06139e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
34,166.33956,77.41744,88.92212,0.0009822018338879,7.03795,15.12178,8.92911e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
35,164.72074,77.21392,87.50682,0.0009726430373615,7.01945,14.97461,8.84221e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
36,170.11986,78.53908,91.58078,0.0010045237434232,7.13992,15.46544,9.13203e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
37,170.40244,78.42701,91.97543,0.0010061923040929,7.12973,15.49113,9.1472e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
38,170.22652,78.26989,91.95663,0.0010051535375819,7.11544,15.47514,9.13776e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
39,167.15558,77.92416,89.23142,0.0009870202983075,7.08401,15.19596,8.97291e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
40,170.07099,78.21794,91.85305,0.0010042351935614,7.11072,15.461,9.12941e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
41,174.60101,83.52633,91.07469,0.0010309840556578,7.5933,15.87282,9.37258e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
42,169.22414,77.94231,91.28183,0.0009992347195867,7.08566,15.38401,9.08395e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
43,170.49193,78.19298,92.29894,0.0010067207423587,7.10845,15.49927,9.15201e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
44,169.4594,78.01062,91.44878,0.0010006238592155,7.09187,15.4054,9.09658e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
45,168.39775,78.31383,90.08392,0.0009943550519145,7.11944,15.30889,9.03959e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
46,166.03203,77.48445,88.54758,0.0009803859484581,7.04404,15.09382,8.9126e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
47,165.26949,77.36906,87.90043,0.0009758833081717,7.03355,15.0245,8.87167e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
48,165.16259,77.3879,87.77469,0.0009752520496226,7.03526,15.01478,8.86593e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
49,174.94652,78.71075,96.23578,0.0010330242290104,7.15552,15.90423,9.39113e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
50,170.71689,78.79164,91.92525,0.0010080491038814,7.16288,15.51972,9.16408e-05,7.133579999999999,0.16138934881831574,9.0773312e-05,1.6179756541604695e-06,169.100808,3.0141204613372694
