Index,Service Time (ms),Inference Time (ms),Prepocess Time (ms),Cost ,Inference Time Per Frame,Service Time Per-frame (ms),Cost Per-Frame,latency_per_frame_avg,latency_per_frame_std,cost_per_frame_avg,cost_per_frame_std,latency_avg,latency_std
1,195.405,90.63992,104.76508,0.0011538274617138,6.9723,15.03115,8.8756e-05,6.9312434000000005,0.15904610654285126,8.918576199999998e-05,1.456617762886338e-06,196.35124660000002,3.2068880804091755
2,194.20164,89.11786,105.08377,0.0011467218320622,6.85522,14.93859,8.82094e-05,6.9312434000000005,0.15904610654285126,8.918576199999998e-05,1.456617762886338e-06,196.35124660000002,3.2068880804091755
3,195.4767,88.86088,106.61582,0.001154250835874,6.83545,15.03667,8.87885e-05,6.9312434000000005,0.15904610654285126,8.918576199999998e-05,1.456617762886338e-06,196.35124660000002,3.2068880804091755
4,193.83897,88.90877,104.93021,0.0011445803736749,6.83914,14.91069,8.80446e-05,6.9312434000000005,0.15904610654285126,8.918576199999998e-05,1.456617762886338e-06,196.35124660000002,3.2068880804091755
5,198.10875,93.78116,104.32759,0.0011697925647146,7.21394,15.23913,8.9984e-05,6.9312434000000005,0.15904610654285126,8.918576199999998e-05,1.456617762886338e-06,196.35124660000002,3.2068880804091755
6,198.10069,93.67583,104.42486,0.0011697449425021,7.20583,15.23851,8.99804e-05,6.9312434000000005,0.15904610654285126,8.918576199999998e-05,1.456617762886338e-06,196.35124660000002,3.2068880804091755
7,192.33612,88.41051,103.92561,0.0011357063154715,6.80081,14.79509,8.7362e-05,6.9312434000000005,0.15904610654285126,8.918576199999998e-05,1.456617762886338e-06,196.35124660000002,3.2068880804091755
8,192.18582,88.56231,103.62351,0.0011348188299364,6.81249,14.78352,8.72938e-05,6.9312434000000005,0.15904610654285126,8.918576199999998e-05,1.456617762886338e-06,196.35124660000002,3.2068880804091755
9,193.05313,88.54439,104.50873,0.0011399401102142,6.81111,14.85024,8.76877e-05,6.9312434000000005,0.15904610654285126,8.918576199999998e-05,1.456617762886338e-06,196.35124660000002,3.2068880804091755
10,193.18727,88.11338,105.07389,0.0011407321978004,6.77795,14.86056,8.77486e-05,6.9312434000000005,0.15904610654285126,8.918576199999998e-05,1.456617762886338e-06,196.35124660000002,3.2068880804091755
