Index,Service Time (ms),Inference Time (ms),Prepocess Time (ms),Cost ,Inference Time Per Frame,Service Time Per-frame (ms),Cost Per-Frame,latency_per_frame_avg,latency_per_frame_std,cost_per_frame_avg,cost_per_frame_std,latency_avg,latency_std
28,137.49979,66.59275,70.90704,0.0008119087540872,7.39919,15.27775,9.02121e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
29,136.61416,66.7264,69.88776,0.0008066792978728,7.41404,15.17935,8.9631e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
30,137.99095,67.08431,70.90664,0.00081480896156,7.45381,15.33233,9.05343e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
31,137.89265,66.90949,70.98316,0.0008142285256248,7.43439,15.32141,9.04698e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
32,135.85586,66.53257,69.32329,0.0008022016821279,7.39251,15.0951,8.91335e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
33,137.065,66.55724,70.50776,0.000809341412,7.39525,15.22944,8.99268e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
34,136.70949,66.48308,70.22641,0.0008072421729333,7.38701,15.18994,8.96936e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
35,142.15612,71.72279,70.43333,0.0008394034396616,7.9692,15.79512,9.3267e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
36,136.74104,66.83143,69.90961,0.0008074284870876,7.42571,15.19345,8.97143e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
37,137.20211,66.72908,70.47303,0.0008101510427468,7.41434,15.24468,9.00168e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
38,136.85127,66.79015,70.06112,0.0008080793672863,7.42113,15.2057,8.97866e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
39,137.47026,66.75247,70.71779,0.0008117343676289,7.41694,15.27447,9.01927e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
40,137.49069,66.53315,70.95755,0.0008118550499312,7.39257,15.27674,9.02061e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
41,137.48071,66.45003,71.03068,0.0008117961023126,7.38334,15.27563,9.01996e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
42,137.02907,66.7481,70.28097,0.0008091292466308,7.41646,15.22545,8.99032e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
43,138.23425,67.08837,71.14587,0.0008162455757809,7.45426,15.35936,9.0694e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
44,137.07487,66.89817,70.1767,0.0008093996982806,7.43313,15.23054,8.99333e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
45,137.25925,66.84161,70.41764,0.0008104883898766,7.42685,15.25103,9.00543e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
46,137.46976,66.87669,70.59307,0.000811731450657,7.43074,15.27442,9.01924e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
47,142.71704,72.65903,70.05801,0.0008427155600776,8.07323,15.85745,9.36351e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
48,136.24331,66.53052,69.71279,0.0008044894850781,7.39228,15.13815,8.93877e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
49,137.12558,66.53417,70.59141,0.0008096991365933,7.39269,15.23618,8.99666e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
50,137.7981,66.80394,70.99415,0.0008136702031661,7.42266,15.3109,9.04078e-05,7.494461400000001,0.17481868750233776,9.110689600000002e-05,1.8108463739323665e-06,138.8636476,2.760060724143265
