Index,Service Time (ms),Inference Time (ms),Prepocess Time (ms),Cost ,Inference Time Per Frame,Service Time Per-frame (ms),Cost Per-Frame,latency_per_frame_avg,latency_per_frame_std,cost_per_frame_avg,cost_per_frame_std,latency_avg,latency_std
1,232.86204,102.15158,130.71046,0.0013750037796966,6.81011,15.52414,9.16669e-05,6.659518800000001,0.14487625559269537,8.831209e-05,1.492506152516632e-06,224.3397752,3.791427635867652
2,224.36174,99.4169,124.94484,0.001324811172828,6.62779,14.95745,8.83207e-05,6.659518800000001,0.14487625559269537,8.831209e-05,1.492506152516632e-06,224.3397752,3.791427635867652
3,225.46261,103.29719,122.16542,0.001331311637243,6.88648,15.03084,8.87541e-05,6.659518800000001,0.14487625559269537,8.831209e-05,1.492506152516632e-06,224.3397752,3.791427635867652
4,232.9495,104.52234,128.42716,0.0013755202075994,6.96816,15.52997,9.17013e-05,6.659518800000001,0.14487625559269537,8.831209e-05,1.492506152516632e-06,224.3397752,3.791427635867652
5,227.89955,99.33915,128.56041,0.0013457012805546,6.62261,15.1933,8.97134e-05,6.659518800000001,0.14487625559269537,8.831209e-05,1.492506152516632e-06,224.3397752,3.791427635867652
6,229.09426,99.35815,129.73611,0.0013527557982582,6.62388,15.27295,9.01837e-05,6.659518800000001,0.14487625559269537,8.831209e-05,1.492506152516632e-06,224.3397752,3.791427635867652
7,222.28605,98.82549,123.46056,0.0013125546857547,6.58837,14.81907,8.75036e-05,6.659518800000001,0.14487625559269537,8.831209e-05,1.492506152516632e-06,224.3397752,3.791427635867652
8,229.21825,100.03958,129.17866,0.0013534879048852,6.66931,15.28122,9.02325e-05,6.659518800000001,0.14487625559269537,8.831209e-05,1.492506152516632e-06,224.3397752,3.791427635867652
9,228.62311,99.65179,128.97133,0.0013499737517371,6.64345,15.24154,8.99983e-05,6.659518800000001,0.14487625559269537,8.831209e-05,1.492506152516632e-06,224.3397752,3.791427635867652
10,235.28698,105.58217,129.70481,0.00138932252998,7.03881,15.6858,9.26215e-05,6.659518800000001,0.14487625559269537,8.831209e-05,1.492506152516632e-06,224.3397752,3.791427635867652
11,232.50782,104.45098,128.05684,0.0013729121991557,6.9634,15.50052,9.15275e-05,6.659518800000001,0.14487625559269537,8.831209e-05,1.492506152516632e-06,224.3397752,3.791427635867652
12,222.87552,98.64108,124.23444,0.0013160353941149,6.57607,14.85837,8.77357e-05,6.659518800000001,0.14487625559269537,8.831209e-05,1.492506152516632e-06,224.3397752,3.791427635867652
13,220.76455,98.05783,122.70673,0.0013035705443637,6.53719,14.71764,8.69047e-05,6.659518800000001,0.14487625559269537,8.831209e-05,1.492506152516632e-06,224.3397752,3.791427635867652
14,222.00826,98.5043,123.50395,0.0013109143500286,6.56695,14.80055,8.73943e-05,6.659518800000001,0.14487625559269537,8.831209e-05,1.492506152516632e-06,224.3397752,3.791427635867652
15,222.81923,98.91351,123.90571,0.0013157029715899,6.59423,14.85462,8.77135e-05,6.659518800000001,0.14487625559269537,8.831209e-05,1.492506152516632e-06,224.3397752,3.791427635867652
16,222.91547,98.08749,124.82798,0.0013162712377321,6.53917,14.86103,8.77514e-05,6.659518800000001,0.14487625559269537,8.831209e-05,1.492506152516632e-06,224.3397752,3.791427635867652
17,228.54248,104.14206,124.40042,0.0013494976299991,6.9428,15.23617,8.99665e-05,6.659518800000001,0.14487625559269537,8.831209e-05,1.492506152516632e-06,224.3397752,3.791427635867652
18,221.77385,98.37909,123.39476,0.0013095302235751,6.55861,14.78492,8.7302e-05,6.659518800000001,0.14487625559269537,8.831209e-05,1.492506152516632e-06,224.3397752,3.791427635867652
