Index,Service Time (ms),Inference Time (ms),Prepocess Time (ms),Cost ,Inference Time Per Frame,Service Time Per-frame (ms),Cost Per-Frame,latency_per_frame_avg,latency_per_frame_std,cost_per_frame_avg,cost_per_frame_std,latency_avg,latency_std
18,51.11049,35.9895,15.12099,0.0003017972331617,17.99475,25.55524,0.0001508986,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
19,52.77068,35.37716,17.39352,0.0003116003171686,17.68858,26.38534,0.0001558002,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
20,52.02882,35.85453,16.17429,0.0003072197881456,17.92726,26.01441,0.0001536099,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
21,51.63087,35.99771,15.63316,0.0003048699434614,17.99886,25.81544,0.000152435,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
22,51.60758,35.96051,15.64706,0.0003047324265744,17.98026,25.80379,0.0001523662,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
23,50.16886,35.74971,14.41915,0.0002962370786231,17.87486,25.08443,0.0001481185,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
24,51.91337,35.95409,15.95928,0.0003065380376521,17.97704,25.95668,0.000153269,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
25,51.47268,36.00907,15.46361,0.0003039358985786,18.00454,25.73634,0.0001519679,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
26,52.02772,35.7349,16.29282,0.0003072132987706,17.86745,26.01386,0.0001536066,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
27,51.67093,35.64842,16.0225,0.0003051064897497,17.82421,25.83546,0.0001525532,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
28,51.4454,35.74243,15.70297,0.0003037748097296,17.87122,25.7227,0.0001518874,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
29,53.86608,36.48568,17.38041,0.0003180684528031,18.24284,26.93304,0.0001590342,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
30,52.19516,36.21857,15.97659,0.0003082020102916,18.10928,26.09758,0.000154101,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
31,51.66115,36.00567,15.65548,0.0003050487821394,18.00284,25.83058,0.0001525244,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
32,52.934,36.13874,16.79526,0.0003125646713901,18.06937,26.467,0.0001562823,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
33,53.44441,36.38136,17.06305,0.0003155785816916,18.19068,26.7222,0.0001577893,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
34,53.09115,36.23229,16.85886,0.00031349262252,18.11614,26.54558,0.0001567463,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
35,51.91945,36.19891,15.72053,0.0003065739506451,18.09946,25.95972,0.000153287,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
36,53.33799,36.03519,17.3028,0.0003149501810658,18.0176,26.669,0.0001574751,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
37,52.73142,36.9961,15.73532,0.0003113684651962,18.49805,26.36571,0.0001556842,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
38,50.42538,35.81984,14.60554,0.0002977518133475,17.90992,25.21269,0.0001488759,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
39,52.05785,35.89354,16.16431,0.0003073911631562,17.94677,26.02892,0.0001536956,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
40,50.81822,35.85602,14.96221,0.0003000714372654,17.92801,25.40911,0.0001500357,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
41,57.23563,39.29006,17.94556,0.0003379649421194,19.64503,28.61782,0.0001689825,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
42,53.39193,36.42106,16.97087,0.0003152686741685,18.21053,26.69596,0.0001576343,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
43,58.86486,41.07844,17.78642,0.0003475852253278,20.53922,29.43243,0.0001737926,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
44,54.04023,37.59614,16.44409,0.0003190967323901,18.79807,27.02012,0.0001595484,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
45,52.91361,36.3442,16.5694,0.0003124442548044,18.1721,26.4568,0.0001562221,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
46,52.49177,35.90427,16.5875,0.0003099533916862,17.95213,26.24588,0.0001549767,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
47,52.40957,35.71479,16.69478,0.0003094680348407,17.8574,26.20478,0.000154734,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
48,56.74836,36.05128,20.69708,0.0003350877161281,18.02564,28.37418,0.0001675439,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
49,50.02275,35.5066,14.51615,0.0002953743342002,17.7533,25.01138,0.0001476872,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
50,53.0297,36.63548,16.39422,0.0003131298020838,18.31774,26.51485,0.0001565649,18.3966656,1.234159524361677,0.00015697935599999998,8.10106602748453e-06,53.170085,2.743890917922394
