Timestamp,File Name,File Size(Byte),Transmission Time (ms),Prepocess Time(ms),Inference Time(ms),Latency (ms),Idle Cost (CNY),Trigger Cost(CNY),Bandwidth(Mbps)
1685696281.919308,SEQ_01_166.jpg,2541263,2033.0104,244.34664,248.26981,2525.62686,0.0011591412096640004,0.001530475579823926,10
1685696283.561307,SEQ_01_167.jpg,2511756,2009.4048,214.21208,257.39472,2481.01159,0.0011456822407680002,0.0014652447690945117,10
1685696285.173325,SEQ_01_168.jpg,2547845,2038.276,223.02133,244.28557,2505.5829,0.0011621434441600003,0.0014518944785211233,10
1685696286.7780821,SEQ_01_169.jpg,2508212,2006.5696,217.60741,252.82643,2477.00345,0.0011440657231360004,0.0014616030025295912,10
1685696288.4073758,SEQ_01_170.jpg,2539899,2031.9192,218.51004,252.52003,2502.94926,0.0011585190510720001,0.001463454136697948,10
1685696290.027628,SEQ_01_171.jpg,2514216,2011.3728,226.61485,248.8754,2486.86305,0.0011468043156480003,0.001477302121464908,10
1685696291.63435,SEQ_01_172.jpg,2544876,2035.9008,217.23416,255.96244,2509.0974,0.001160789200128,0.0014701808097679168,10
1685696293.252574,SEQ_01_173.jpg,2507437,2005.9496,224.9996,249.66311,2480.61231,0.0011437122239360002,0.0014747327862869948,10
1685696294.88014,SEQ_01_174.jpg,2539105,2031.284,214.17178,244.28378,2489.73956,0.0011581568854400002,0.0014244128076016903,10
1685696296.4691331,SEQ_01_175.jpg,2522522,2018.0176,213.40649,257.87431,2489.2984,0.001150592914816,0.0014642326283946633,10
1685696298.068306,SEQ_01_176.jpg,2553171,2042.5368,220.87578,254.47787,2517.89045,0.0011645727818880003,0.0014768780220735817,10
1685696299.7213671,SEQ_01_177.jpg,2517448,2013.9584,209.00694,311.28582,2534.25116,0.0011482785213440003,0.001616404957962036,10
1685696301.380621,SEQ_01_178.jpg,2545700,2036.56,232.00826,250.8354,2519.40366,0.0011611650496000003,0.0015001329950034617,10
1685696303.018923,SEQ_01_179.jpg,2527006,2021.6048,225.01538,257.79488,2504.41506,0.0011526381927680002,0.0015000292917251585,10
1685696304.6467252,SEQ_01_180.jpg,2555579,2044.4632,217.17043,241.79004,2503.42368,0.0011656711381120002,0.0014259804883595556,10
1685696306.245226,SEQ_01_181.jpg,2520974,2016.7792,200.34102,236.89103,2454.01125,0.0011498868286720003,0.0013585180807583032,10
1685696307.813,SEQ_01_182.jpg,2544530,2035.624,195.88309,246.06214,2477.56922,0.0011606313798400002,0.0013731515273522584,10
1685696309.40935,SEQ_01_183.jpg,2521799,2017.4392,193.52312,247.12869,2458.09101,0.0011502631342720003,0.0013691357419483364,10
1685696310.996895,SEQ_01_184.jpg,2549887,2039.9096,203.61004,245.89561,2489.41525,0.0011630748575360004,0.0013966251391436904,10
1685696312.59167,SEQ_01_185.jpg,2516528,2013.2224,197.35784,236.40195,2446.98219,0.0011478588835840003,0.0013477373899415134,10
1685696314.168562,SEQ_01_186.jpg,2547904,2038.3232,191.76395,266.85914,2496.94628,0.0011621703557120001,0.0014249329519473017,10
1685696315.787673,SEQ_01_187.jpg,2527111,2021.6888,194.52771,247.8671,2464.08361,0.0011526860862080004,0.0013745474184710532,10
1685696317.376361,SEQ_01_188.jpg,2552647,2042.1176,204.82087,238.85814,2485.79661,0.0011643337708160003,0.001378534590340778,10
1685696318.9597309,SEQ_01_189.jpg,2504543,2003.6344,210.12578,243.03122,2456.79139,0.0011423921895040003,0.0014079618312239646,10
1685696320.5589492,SEQ_01_190.jpg,2536879,2029.5032,201.82694,235.98386,2467.314,0.0011571415445120004,0.001360314966175705,10
1685696322.144736,SEQ_01_191.jpg,2507074,2005.6592,207.74266,254.22157,2467.62343,0.0011435466494720003,0.0014353065443605184,10
1685696323.758543,SEQ_01_192.jpg,2544126,2035.3008,226.26762,255.82335,2517.39176,0.0011604471041280003,0.0014977960220798848,10
1685696325.3923688,SEQ_01_193.jpg,2483559,1986.8472,196.84373,236.1062,2419.79713,0.0011328207995520002,0.0013452229425515978,10
1685696326.966961,SEQ_01_194.jpg,2523255,2018.604,196.69104,245.1711,2460.46614,0.0011509272566400002,0.0013728935848210007,10
1685696328.564699,SEQ_01_195.jpg,2488361,1990.6888,197.62217,245.55266,2433.86363,0.0011350111262080002,0.001376969218501821,10
1685696330.1553972,SEQ_01_196.jpg,2534541,2027.6328,215.55585,242.92308,2486.11173,0.0011560751172480003,0.0014244853715591132,10
1685696331.7569542,SEQ_01_197.jpg,2480310,1984.248,199.18735,240.17572,2423.61107,0.0011313388396800002,0.0013651344592154025,10
1685696333.3440871,SEQ_01_198.jpg,2512669,2010.1352,187.84269,237.20376,2435.18165,0.0011460986856320003,0.0013206842222750186,10
1685696334.9240441,SEQ_01_199.jpg,2483888,1987.1104,198.71178,243.7939,2429.61608,0.0011329708656640002,0.0013748916382320224,10
1685696336.5178912,SEQ_01_200.jpg,2524049,2019.2392,191.61822,249.91834,2460.77576,0.0011512894222720001,0.0013718826961711048,10
1685696338.112978,SEQ_01_201.jpg,2460672,1968.5376,215.05971,290.61018,2474.20749,0.0011223813980160004,0.0015710038714922964,10
1685696339.763597,SEQ_01_202.jpg,2508512,2006.8096,217.54301,247.05002,2471.40263,0.0011442025615360002,0.0014434684425804762,10
1685696341.383513,SEQ_01_203.jpg,2480964,1984.7712,216.37093,250.61058,2451.75271,0.001131637147392,0.0014508842043299227,10
1685696343.000329,SEQ_01_204.jpg,2522790,2018.232,218.056,270.65597,2506.94397,0.00115071515712,0.0015183529155544935,10
1685696344.644076,SEQ_01_205.jpg,2471027,1976.8216,211.05535,242.1703,2430.04725,0.0011271046034560003,0.001408175010800734,10
1685696346.2351658,SEQ_01_206.jpg,2511934,2009.5472,213.74117,237.55255,2460.84092,0.0011457634315520002,0.00140217674164623,10
1685696347.8371341,SEQ_01_207.jpg,2477798,1982.2384,221.56798,294.46298,2498.26937,0.0011301930461440001,0.0016031729441814125,10
1685696349.515423,SEQ_01_208.jpg,2527161,2021.7288,212.54748,244.17434,2478.45061,0.0011527088926080002,0.0014190298906374722,10
1685696351.1302211,SEQ_01_209.jpg,2471459,1977.1672,193.04249,237.79121,2408.00091,0.0011273016507520003,0.0013386524894602595,10
1685696352.713993,SEQ_01_210.jpg,2515172,2012.1376,198.54671,244.01814,2454.70246,0.0011472403740160001,0.0013750753628276287,10
1685696354.3101811,SEQ_01_211.jpg,2484278,1987.4224,192.13343,243.09945,2422.65528,0.0011331487555840002,0.001352311046009138,10
1685696355.896368,SEQ_01_212.jpg,2526202,2020.9616,205.63206,238.10382,2464.69749,0.0011522714658560003,0.001378711188661307,10
1685696357.4926898,SEQ_01_213.jpg,2489197,1991.3576,192.49111,236.40572,2420.25444,0.0011353924492160002,0.0013326389051035047,10
1685696359.057256,SEQ_01_214.jpg,2518179,2014.5432,189.83295,239.45504,2443.8312,0.001148611950912,0.001333853370425105,10
1685696360.631829,SEQ_01_215.jpg,2485806,1988.6448,190.77211,246.53243,2425.94933,0.0011338457191680002,0.0013587431143276393,10
1685696362.244533,SEQ_01_216.jpg,2528905,2023.124,208.52274,247.28842,2478.93516,0.0011535043798400002,0.0014162024871449917,10
1685696363.846345,SEQ_01_217.jpg,2479482,1983.5856,225.20916,257.4891,2466.28386,0.0011309611656960003,0.0014996815587062387,10
1685696365.4916701,SEQ_01_218.jpg,2519839,2015.8712,223.03382,282.79944,2521.70446,0.001149369123392,0.0015715111179884522,10
1685696367.170688,SEQ_01_219.jpg,2493555,1994.844,179.37544,245.27543,2419.49487,0.0011373802550400003,0.0013194560335606335,10
1685696368.7594728,SEQ_01_220.jpg,2534550,2027.64,173.24856,243.02442,2443.91298,0.0011560792224,0.0012934443459123371,10
1685696370.324853,SEQ_01_221.jpg,2487395,1989.916,198.62169,250.56608,2439.10377,0.0011345705065600002,0.0013956381883587687,10
1685696371.928927,SEQ_01_222.jpg,2524977,2019.9816,202.64893,235.52395,2458.15448,0.0011517127090560002,0.0013614391581173986,10
1685696373.547251,SEQ_01_223.jpg,2498388,1998.7104,195.75122,254.90304,2449.36465,0.0011395847216640002,0.0014001913301806897,10
1685696375.166687,SEQ_01_224.jpg,2532380,2025.904,237.47903,249.35309,2512.73612,0.0011550894246400002,0.0015125163777116686,10
1685696376.8239338,SEQ_01_225.jpg,2489054,1991.2432,217.00319,254.8717,2463.1181,0.0011353272229120003,0.001466077177011594,10
1685696378.466901,SEQ_01_226.jpg,2529659,2023.7272,224.84741,262.19126,2510.76587,0.0011538483003520003,0.0015131576716251672,10
1685696380.0983198,SEQ_01_227.jpg,2490083,1992.0664,239.49133,249.24059,2480.79832,0.0011357965786240002,0.0015184148717861622,10
1685696381.76845,SEQ_01_228.jpg,2531533,2025.2264,222.07186,248.98434,2496.2826,0.0011547030842240004,0.001463535290065035,10
1685696383.427648,SEQ_01_229.jpg,2493721,1994.9768,224.68537,254.2539,2473.91607,0.0011374559722880002,0.0014880106574814765,10
1685696385.0773408,SEQ_01_230.jpg,2518738,2014.9904,243.96587,255.67472,2514.63099,0.001148866926464,0.001552284092407301,10
1685696386.7571452,SEQ_01_231.jpg,2485858,1988.6864,232.0929,279.77806,2500.55736,0.0011338694378240002,0.0015902569660257548,10
1685696388.423272,SEQ_01_232.jpg,2529880,2023.904,244.03279,252.35038,2520.28717,0.0011539491046400003,0.0015421704536125063,10
1685696390.072278,SEQ_01_233.jpg,2492463,1993.9704,214.57526,261.85111,2470.39677,0.0011368821632640003,0.0014802085877191275,10
1685696391.699349,SEQ_01_234.jpg,2521468,2017.1744,226.48727,261.6066,2505.26827,0.0011501121559040002,0.001516433841049671,10
