Timestamp,File Name,File Size(Byte),Transmission Time (ms),Prepocess Time(ms),Inference Time(ms),Latency (ms),Idle Cost (CNY),Trigger Cost(CNY),Bandwidth(Mbps)
1685968218,SEQ_01_135.jpg,2559960,2047.968,140.66241,1082.32164,3270.95205,0.001167669,0.003798121,10
1685968219,SEQ_01_136.jpg,2529800,2023.84,141.26318,1145.39866,3310.50184,0.001153913,0.003995828,10
1685968221,SEQ_01_137.jpg,2560456,2048.3648,139.76236,1161.94447,3350.07163,0.001167896,0.004042539,10
1685968223,SEQ_01_138.jpg,2514746,2011.7968,140.83768,1112.69294,3265.32742,0.001147046,0.003892962,10
1685968225,SEQ_01_139.jpg,2549107,2039.2856,182.69025,1069.89346,3291.86931,0.001162719,0.003890022,10
1685968227,SEQ_01_140.jpg,2529193,2023.3544,141.56919,1166.01026,3330.93385,0.001153636,0.004060773,10
1685968229,SEQ_01_141.jpg,2559581,2047.6648,142.52674,1108.58618,3298.77772,0.001167497,0.003885455,10
1685968231,SEQ_01_142.jpg,2525047,2020.0376,140.40039,1125.88417,3286.32216,0.001151745,0.00393256,10
1685968233,SEQ_01_143.jpg,2501633,2001.3064,179.86101,1137.22982,3318.39723,0.001141065,0.004090304,10
1685968234,SEQ_01_144.jpg,2532477,2025.9816,141.3091,1159.42257,3326.71327,0.001155134,0.004039512,10
1685968236,SEQ_01_145.jpg,2477920,1982.336,138.09548,1076.18137,3196.61285,0.001130249,0.003771087,10
1685968238,SEQ_01_146.jpg,2513721,2010.9768,140.53063,1156.56564,3308.07307,0.001146579,0.004028224,10
1685968240,SEQ_01_147.jpg,2480295,1984.236,139.46117,1134.4993,3258.19647,0.001131332,0.003956392,10
1685968242,SEQ_01_148.jpg,2533461,2026.7688,142.2151,1141.63217,3310.61608,0.001155582,0.003987089,10
1685968244,SEQ_01_149.jpg,2488662,1990.9296,183.36073,1106.73373,3281.02406,0.001135148,0.004006485,10
1685968246,SEQ_01_150.jpg,2527987,2022.3896,141.40163,1156.0675,3319.85873,0.001153086,0.004029382,10
1685968248,SEQ_01_151.jpg,2497087,1997.6696,141.62272,1198.35973,3337.65205,0.001138991,0.004161378,10
1685968250,SEQ_01_152.jpg,2550601,2040.4808,140.32071,1092.71711,3273.51862,0.001163401,0.003829336,10
1685968252,SEQ_01_153.jpg,2437067,1949.6536,140.03097,1143.74919,3233.43376,0.001111614,0.003986881,10
1685968254,SEQ_01_154.jpg,2538877,2031.1016,140.3899,1144.27225,3315.76375,0.001158053,0.003989619,10
1685968256,SEQ_01_155.jpg,2505498,2004.3984,138.77772,1097.01438,3240.19051,0.001142828,0.003837887,10
1685968258,SEQ_01_156.jpg,2549929,2039.9432,140.83979,1115.75617,3296.53916,0.001163094,0.003902479,10
1685968259,SEQ_01_157.jpg,2498138,1998.5104,158.51267,1134.29109,3291.31416,0.001139471,0.004014897,10
1685968261,SEQ_01_158.jpg,2543520,2034.816,139.32098,1133.35354,3307.49052,0.001160171,0.0039524,10
1685968263,SEQ_01_159.jpg,2515866,2012.6928,140.84447,1143.00052,3296.53779,0.001147557,0.003987082,10
1685968265,SEQ_01_160.jpg,2555572,2044.4576,142.04086,1088.53372,3275.03218,0.001165668,0.003821688,10
1685968267,SEQ_01_161.jpg,2504888,2003.9104,142.36744,1159.45375,3305.7316,0.00114255,0.004042894,10
1685968269,SEQ_01_162.jpg,2547071,2037.6568,140.94895,1071.58054,3250.18629,0.00116179,0.003765662,10
1685968271,SEQ_01_163.jpg,2519352,2015.4816,141.77349,1104.85823,3262.11331,0.001149147,0.003871542,10
1685968273,SEQ_01_164.jpg,2548325,2038.66,139.94197,1097.75342,3276.35538,0.001162362,0.003843797,10
1685968274,SEQ_01_165.jpg,2510922,2008.7376,139.87647,1134.20468,3282.81875,0.001145302,0.003956767,10
1685968276,SEQ_01_166.jpg,2541263,2033.0104,138.66339,1152.75947,3324.43326,0.001159141,0.00401061,10
1685968278,SEQ_01_167.jpg,2511756,2009.4048,139.05752,1143.70919,3292.1715,0.001145682,0.003983734,10
1685968280,SEQ_01_168.jpg,2547845,2038.276,141.41458,1160.33467,3340.02525,0.001162143,0.004042671,10
1685968282,SEQ_01_169.jpg,2508212,2006.5696,185.38639,1120.76188,3312.71787,0.001144066,0.004056329,10
1685968284,SEQ_01_170.jpg,2539899,2031.9192,141.759,1116.60014,3290.27834,0.001158519,0.003907953,10
1685968286,SEQ_01_171.jpg,2514216,2011.3728,138.88243,1139.39076,3289.64598,0.001146804,0.003969783,10
1685968287,SEQ_01_172.jpg,2544876,2035.9008,179.38286,1092.35533,3307.63899,0.001160789,0.003949493,10
1685968289,SEQ_01_173.jpg,2507437,2005.9496,169.4628,1156.85388,3332.26628,0.001143712,0.004118948,10
1685968291,SEQ_01_174.jpg,2539105,2031.284,174.12227,1082.57571,3287.98198,0.001158157,0.003902796,10
1685968293,SEQ_01_175.jpg,2522522,2018.0176,139.86407,1168.11182,3325.99349,0.001150593,0.004062004,10
1685968295,SEQ_01_176.jpg,2553171,2042.5368,141.03413,1147.4082,3330.97913,0.001164573,0.004001356,10
1685968297,SEQ_01_177.jpg,2517448,2013.9584,140.96866,1134.1609,3289.08796,0.001148279,0.003960022,10
1685968299,SEQ_01_178.jpg,2545700,2036.56,141.28649,1148.62086,3326.46735,0.001161165,0.004005904,10
1685968301,SEQ_01_179.jpg,2527006,2021.6048,138.18462,1100.30049,3260.08992,0.001152638,0.003846249,10
1685968303,SEQ_01_180.jpg,2555579,2044.4632,140.08757,1133.41642,3317.96719,0.001165671,0.003954975,10
1685968304,SEQ_01_181.jpg,2520974,2016.7792,138.91426,1134.80734,3290.5008,0.001149887,0.003955651,10
1685968306,SEQ_01_182.jpg,2544530,2035.624,137.00374,1168.41287,3341.04061,0.001160631,0.004054057,10
1685968308,SEQ_01_183.jpg,2521799,2017.4392,138.51505,1122.47161,3278.42586,0.001150263,0.003916111,10
1685968310,SEQ_01_184.jpg,2549887,2039.9096,143.16547,1096.60695,3279.68202,0.001163075,0.003850245,10
1685968312,SEQ_01_185.jpg,2516528,2013.2224,138.2567,1119.01241,3270.49151,0.001147859,0.003904569,10
1685968314,SEQ_01_186.jpg,2547904,2038.3232,141.4654,1131.93241,3311.72101,0.00116217,0.003954646,10
1685968315,SEQ_01_187.jpg,2527111,2021.6888,141.46671,1118.67426,3281.82978,0.001152686,0.003913486,10
1685968317,SEQ_01_188.jpg,2552647,2042.1176,140.57835,1148.98665,3331.6826,0.001164334,0.004004841,10
1685968319,SEQ_01_189.jpg,2504543,2003.6344,142.01595,1133.96447,3279.61481,0.001142392,0.003962664,10
1685968321,SEQ_01_190.jpg,2536879,2029.5032,179.1282,1122.1419,3330.77331,0.001157142,0.004041183,10
1685968323,SEQ_01_191.jpg,2507074,2005.6592,140.60958,1100.18179,3246.45057,0.001143547,0.003853409,10
1685968325,SEQ_01_192.jpg,2544126,2035.3008,143.34844,1103.10696,3281.75619,0.001160447,0.003870995,10
1685968327,SEQ_01_193.jpg,2483559,1986.8472,138.55305,1127.41041,3252.81066,0.001132821,0.003931563,10
1685968329,SEQ_01_194.jpg,2523255,2018.604,140.75451,1113.21589,3272.5744,0.001150927,0.003894327,10
1685968330,SEQ_01_195.jpg,2488361,1990.6888,139.61297,1093.15766,3223.45943,0.001135011,0.003828506,10
1685968332,SEQ_01_196.jpg,2534541,2027.6328,139.52264,1121.25259,3288.40803,0.001156075,0.003915455,10
1685968334,SEQ_01_197.jpg,2480310,1984.248,139.21096,1143.0806,3266.53955,0.001131339,0.003982259,10
1685968336,SEQ_01_198.jpg,2512669,2010.1352,141.24879,1135.93072,3287.31471,0.001146099,0.003966387,10
1685968338,SEQ_01_199.jpg,2483888,1987.1104,137.45126,1123.78474,3248.3464,0.001132971,0.003916886,10
1685968340,SEQ_01_200.jpg,2524049,2019.2392,140.81392,1152.56458,3312.6177,0.001151289,0.004016682,10
1685968342,SEQ_01_201.jpg,2460672,1968.5376,137.72616,1177.41737,3283.68112,0.001122381,0.004084258,10
1685968344,SEQ_01_202.jpg,2508512,2006.8096,140.00891,1096.30169,3243.12019,0.001144203,0.003839497,10
1685968345,SEQ_01_203.jpg,2480964,1984.7712,138.09374,1143.23425,3266.09919,0.001131637,0.003979267,10
1685968347,SEQ_01_204.jpg,2522790,2018.232,141.28502,1145.86184,3305.37886,0.001150715,0.003997334,10
1685968349,SEQ_01_205.jpg,2471027,1976.8216,140.6854,1135.68713,3253.19413,0.001127105,0.003963881,10
1685968351,SEQ_01_206.jpg,2511934,2009.5472,139.33449,1099.3192,3248.20089,0.001145763,0.003846772,10
1685968353,SEQ_01_207.jpg,2477798,1982.2384,139.4332,1119.86961,3241.54121,0.001130193,0.003910883,10
1685968355,SEQ_01_208.jpg,2527161,2021.7288,141.17531,1132.33039,3295.23449,0.001152709,0.00395498,10
1685968357,SEQ_01_209.jpg,2471459,1977.1672,137.91083,1130.72131,3245.79934,0.001127302,0.003939849,10
1685968358,SEQ_01_210.jpg,2515172,2012.1376,142.07327,1120.13886,3274.34972,0.00114724,0.003919916,10
1685968360,SEQ_01_211.jpg,2484278,1987.4224,141.94417,1137.77506,3267.14163,0.001133149,0.003974272,10
1685968362,SEQ_01_212.jpg,2526202,2020.9616,140.54466,1150.05795,3311.56421,0.001152271,0.004008063,10
1685968364,SEQ_01_213.jpg,2489197,1991.3576,139.89748,1124.2926,3255.54767,0.001135392,0.003926057,10
1685968366,SEQ_01_214.jpg,2518179,2014.5432,139.7287,1148.56524,3302.83715,0.001148612,0.004000895,10
1685968368,SEQ_01_215.jpg,2485806,1988.6448,139.71077,1113.3474,3241.70296,0.001133846,0.003891495,10
1685968369,SEQ_01_216.jpg,2528905,2023.124,143.56215,1147.78721,3314.47336,0.001153504,0.004010381,10
1685968371,SEQ_01_217.jpg,2479482,1983.5856,195.06504,1122.31447,3300.96511,0.001130961,0.0040912,10
1685968373,SEQ_01_218.jpg,2519839,2015.8712,140.79202,1172.54238,3329.2056,0.001149369,0.004078641,10
1685968375,SEQ_01_219.jpg,2493555,1994.844,138.22465,1084.04379,3217.11244,0.00113738,0.003795899,10
1685968377,SEQ_01_220.jpg,2534550,2027.64,139.8549,1127.28091,3294.77581,0.001156079,0.003935203,10
1685968379,SEQ_01_221.jpg,2487395,1989.916,137.23742,1127.39505,3254.54848,0.001134571,0.003927431,10
1685968381,SEQ_01_222.jpg,2524977,2019.9816,141.39316,1122.16036,3283.53512,0.001151713,0.003924081,10
1685968382,SEQ_01_223.jpg,2498388,1998.7104,138.17881,1132.50708,3269.39629,0.001139585,0.003946226,10
1685968384,SEQ_01_224.jpg,2532380,2025.904,143.34787,1114.6058,3283.85767,0.001155089,0.003906695,10
1685968386,SEQ_01_225.jpg,2489054,1991.2432,140.6708,1158.34899,3290.26299,0.001135327,0.004034197,10
1685968388,SEQ_01_226.jpg,2529659,2023.7272,138.19021,1125.36697,3287.28439,0.001153848,0.003924092,10
1685968390,SEQ_01_227.jpg,2490083,1992.0664,137.81054,1121.21718,3251.09412,0.001135797,0.003910029,10
1685968392,SEQ_01_228.jpg,2531533,2025.2264,183.02445,1105.28421,3313.53506,0.001154703,0.004000941,10
1685968394,SEQ_01_229.jpg,2493721,1994.9768,137.91262,1151.08822,3283.97764,0.001137456,0.00400309,10
1685968395,SEQ_01_230.jpg,2518738,2014.9904,184.81795,1105.54571,3305.35406,0.001148867,0.004007321,10
1685968397,SEQ_01_231.jpg,2485858,1988.6864,181.01123,1124.25624,3293.95386,0.001133869,0.004053594,10
1685968399,SEQ_01_232.jpg,2529880,2023.904,138.78424,1146.10769,3308.79593,0.001153949,0.003990332,10
1685968401,SEQ_01_233.jpg,2492463,1993.9704,182.81356,1146.75366,3323.53761,0.001136882,0.00412904,10
1685968403,SEQ_01_234.jpg,2521468,2017.1744,138.98201,1093.93412,3250.09053,0.001150112,0.003828958,10
