Timestamp,File Name,File Size(Byte),Transmission Time (ms),Prepocess Time(ms),Inference Time(ms),Latency (ms),Idle Cost (CNY),Trigger Cost(CNY),Bandwidth(Mbps)
1685960568.058424,SEQ_01_153.jpg,2437067,1949.6536,192.67159,4410.30488,6552.63007,0.0011116144965760003,0.014292321340951722,10
1685960576.4551208,SEQ_01_154.jpg,2538877,2031.1016,193.38372,4389.44341,6613.92873,0.0011580528882560001,0.014229761679432646,10
1685960582.4280179,SEQ_01_155.jpg,2505498,2004.3984,192.81385,4265.14957,6462.36181,0.0011428277917440001,0.013842084804682448,10
1685960590.393657,SEQ_01_156.jpg,2549929,2039.9432,195.71812,4216.69471,6452.35603,0.0011630940149120004,0.01370065934527109,10
1685960596.242325,SEQ_01_157.jpg,2498138,1998.5104,190.97208,4306.44408,6495.92656,0.0011394706896640002,0.013964577693568882,10
1685960602.1655018,SEQ_01_158.jpg,2543520,2034.816,219.91985,4452.64469,6707.38054,0.0011601706905600003,0.014508378383792517,10
1685960608.2889118,SEQ_01_159.jpg,2515866,2012.6928,215.65001,4356.91781,6585.26062,0.0011475569268480001,0.01419790856132546,10
1685960614.285389,SEQ_01_160.jpg,2555572,2044.4576,193.03438,4011.3859,6248.87788,0.001165667945216,0.013054884072924293,10
1685960619.962786,SEQ_01_161.jpg,2504888,2003.9104,195.22408,4311.29474,6510.42922,0.0011425495536640004,0.01399283963233493,10
1685960625.9383109,SEQ_01_162.jpg,2547071,2037.6568,193.863,4325.86316,6557.38296,0.0011617904010880003,0.01403384578777649,10
1685960631.8871522,SEQ_01_163.jpg,2519352,2015.4816,192.01253,4319.66885,6527.16298,0.0011491469890560003,0.014008868333100248,10
1685960637.834083,SEQ_01_164.jpg,2548325,2038.66,195.09863,4217.38151,6451.14014,0.0011623623856000004,0.013700868329357211,10
1685960643.6731892,SEQ_01_165.jpg,2510922,2008.7376,192.21114,4315.02371,6515.97246,0.0011453018300160002,0.013995062784014174,10
1685960649.5754619,SEQ_01_166.jpg,2541263,2033.0104,217.04218,4269.44727,6519.49985,0.0011591412096640004,0.013930652428836584,10
1685960655.4720352,SEQ_01_167.jpg,2511756,2009.4048,220.70474,4220.26712,6450.37667,0.0011456822407680002,0.013789329458869463,10
1685960661.294616,SEQ_01_168.jpg,2547845,2038.276,216.25452,3948.83887,6203.36939,0.0011621434441600003,0.012932781954168762,10
1685960669.256444,SEQ_01_169.jpg,2508212,2006.5696,194.65747,4084.14014,6285.36721,0.0011440657231360004,0.013285810813318017,10
1685960677.2206678,SEQ_01_170.jpg,2539899,2031.9192,194.26123,4243.58017,6469.76059,0.0011585190510720001,0.013779609963195534,10
1685960685.7368379,SEQ_01_171.jpg,2514216,2011.3728,193.05477,4050.78545,6255.21302,0.0011468043156480003,0.01317727512126424,10
1685960691.377763,SEQ_01_172.jpg,2544876,2035.9008,198.85923,4145.43147,6380.1915,0.001160789200128,0.013489153768465788,10
1685960697.139872,SEQ_01_173.jpg,2507437,2005.9496,195.89375,4379.98965,6581.833,0.0011437122239360002,0.014208202786529033,10
1685960703.0855591,SEQ_01_174.jpg,2539105,2031.284,193.92096,4402.9365,6628.14146,0.0011581568854400002,0.014273323044911782,10
1685960709.101367,SEQ_01_175.jpg,2522522,2018.0176,197.21882,4107.78359,6323.02001,0.001150592914816,0.013367171491884551,10
1685960716.947359,SEQ_01_176.jpg,2553171,2042.5368,196.85148,4432.64401,6672.03228,0.0011645727818880003,0.01437465757872184,10
1685960724.949611,SEQ_01_177.jpg,2517448,2013.9584,194.9733,4143.91054,6352.84224,0.0011482785213440003,0.013472366540224212,10
1685960730.8510249,SEQ_01_178.jpg,2545700,2036.56,196.02795,4362.91283,6595.50077,0.0011611650496000003,0.014155599315114868,10
1685960736.799254,SEQ_01_179.jpg,2527006,2021.6048,193.73906,3970.78841,6186.13227,0.0011526381927680002,0.012931024895066756,10
1685960742.367838,SEQ_01_180.jpg,2555579,2044.4632,196.65827,4236.44639,6477.56786,0.0011656711381120002,0.013764903348365257,10
1685960748.1809652,SEQ_01_181.jpg,2520974,2016.7792,195.52609,4372.83209,6585.13737,0.0011498868286720003,0.014184838461739867,10
1685960754.189248,SEQ_01_182.jpg,2544530,2035.624,198.09814,4152.58386,6386.306,0.0011606313798400002,0.013508997476706903,10
1685960759.908802,SEQ_01_183.jpg,2521799,2017.4392,194.67556,4132.9737,6345.08847,0.0011502631342720003,0.01343748544418221,10
1685960767.952647,SEQ_01_184.jpg,2549887,2039.9096,198.89378,4235.39486,6474.19824,0.0011630748575360004,0.013768579357052859,10
1685960774.012894,SEQ_01_185.jpg,2516528,2013.2224,194.61201,4411.63738,6619.47179,0.0011478588835840003,0.014302483096758807,10
1685960780.052094,SEQ_01_186.jpg,2547904,2038.3232,219.21446,4336.48057,6594.01824,0.0011621703557120001,0.014145521944668307,10
1685960786.000121,SEQ_01_187.jpg,2527111,2021.6888,198.81984,4251.70038,6472.20903,0.0011526860862080004,0.013818975200790212,10
1685960791.868133,SEQ_01_188.jpg,2552647,2042.1176,195.14296,4311.88202,6549.14258,0.0011643337708160003,0.013994411154800945,10
1685960797.776486,SEQ_01_189.jpg,2504543,2003.6344,195.94828,4155.42564,6355.00832,0.0011423921895040003,0.013511145743711983,10
1685960803.8566778,SEQ_01_190.jpg,2536879,2029.5032,212.60261,4303.97761,6546.08342,0.0011571415445120004,0.014024078276371475,10
1685960811.5429351,SEQ_01_191.jpg,2507074,2005.6592,195.8021,4022.22205,6223.68334,0.0011435466494720003,0.013097121356081922,10
1685960817.1724129,SEQ_01_192.jpg,2544126,2035.3008,196.47443,4248.19445,6479.96968,0.0011604471041280003,0.013800807935520274,10
1685960824.468247,SEQ_01_193.jpg,2483559,1986.8472,221.83269,4276.47821,6485.1581,0.0011328207995520002,0.013967355669902277,10
1685960830.590983,SEQ_01_194.jpg,2523255,2018.604,197.65175,4249.71353,6465.96928,0.0011509272566400002,0.013809179721343249,10
1685960836.440438,SEQ_01_195.jpg,2488361,1990.6888,216.45275,4113.49787,6320.63941,0.0011350111262080002,0.013444630669451034,10
1685960842.155561,SEQ_01_196.jpg,2534541,2027.6328,195.6529,4244.64725,6467.93295,0.0011560751172480003,0.013787243899509005,10
1685960848.221298,SEQ_01_197.jpg,2480310,1984.248,192.30455,4179.01483,6355.56738,0.0011313388396800002,0.013573072414128555,10
1685960854.027373,SEQ_01_198.jpg,2512669,2010.1352,194.45437,4275.53861,6480.12818,0.0011460986856320003,0.013879434194990848,10
1685960859.925528,SEQ_01_199.jpg,2483888,1987.1104,193.04292,4354.09234,6534.24567,0.0011329708656640002,0.01411894557698209,10
1685960865.859659,SEQ_01_200.jpg,2524049,2019.2392,191.79969,4281.14413,6492.18302,0.0011512894222720001,0.01388859596923321,10
1685960871.686183,SEQ_01_201.jpg,2460672,1968.5376,193.04902,4052.77721,6214.36383,0.0011223813980160004,0.013183441282006401,10
1685960877.34499,SEQ_01_202.jpg,2508512,2006.8096,194.74752,4317.76876,6519.32587,0.0011442025615360002,0.014011460521307273,10
1685960883.259113,SEQ_01_203.jpg,2480964,1984.7712,192.33434,4248.17199,6425.27754,0.001131637147392,0.01378788407822233,10
1685960889.1460621,SEQ_01_204.jpg,2522790,2018.232,194.50553,3896.729,6109.46652,0.00115071515712,0.012703464950116304,10
1685960894.7117891,SEQ_01_205.jpg,2471027,1976.8216,192.50322,4189.32265,6358.64747,0.0011271046034560003,0.013605692964280238,10
1685960900.5050619,SEQ_01_206.jpg,2511934,2009.5472,193.37593,4381.82689,6584.75001,0.0011457634315520002,0.01420608969690868,10
1685960906.4683142,SEQ_01_207.jpg,2477798,1982.2384,219.5805,4312.87207,6514.69097,0.0011301930461440001,0.014073358739335393,10
1685960912.409025,SEQ_01_208.jpg,2527161,2021.7288,193.34269,4356.91321,6571.9847,0.0011527088926080002,0.014128634512109483,10
1685960918.316642,SEQ_01_209.jpg,2471459,1977.1672,197.06859,4202.76892,6377.00471,0.0011273016507520003,0.013661615507257526,10
1685960924.138426,SEQ_01_210.jpg,2515172,2012.1376,193.25361,4288.52283,6493.91404,0.0011472403740160001,0.013916019494016692,10
1685960930.0149481,SEQ_01_211.jpg,2484278,1987.4224,198.15213,4113.28037,6298.8549,0.0011331487555840002,0.013387135613579945,10
1685960935.7144141,SEQ_01_212.jpg,2526202,2020.9616,200.22472,4458.20977,6679.39609,0.0011522714658560003,0.0144645074200751,10
1685960941.78798,SEQ_01_213.jpg,2489197,1991.3576,195.48964,4075.73378,6262.58102,0.0011353924492160002,0.013262294486834577,10
1685960947.43648,SEQ_01_214.jpg,2518179,2014.5432,214.84876,4378.96988,6608.36184,0.001148611950912,0.014263888116574986,10
1685960953.422246,SEQ_01_215.jpg,2485806,1988.6448,192.34683,4049.7776,6230.76923,0.0011338457191680002,0.013171947930265026,10
1685960959.108374,SEQ_01_216.jpg,2528905,2023.124,220.72666,4195.96059,6439.81125,0.0011535043798400002,0.01371393058932241,10
1685960964.973095,SEQ_01_217.jpg,2479482,1983.5856,220.1092,10950.36201,13154.05681,0.0011309611656960003,0.03468307901280788,10
1685960984.7174761,SEQ_01_218.jpg,2519839,2015.8712,208.50928,4171.04434,6395.42482,0.001149369123392,0.013598638082480841,10
1685960990.5128498,SEQ_01_219.jpg,2493555,1994.844,191.83108,4398.89543,6585.57051,0.0011373802550400003,0.014254287662036952,10
1685960996.509857,SEQ_01_220.jpg,2534550,2027.64,193.69959,3934.69511,6156.0347,0.0011560792224,0.012818839855247642,10
1685961002.040791,SEQ_01_221.jpg,2487395,1989.916,193.6555,4169.55701,6353.12851,0.0011345705065600002,0.013547902216571251,10
1685961007.822405,SEQ_01_222.jpg,2524977,2019.9816,192.06657,3992.73547,6204.78364,0.0011517127090560002,0.012993973380002308,10
1685961013.403618,SEQ_01_223.jpg,2498388,1998.7104,192.07318,4195.83034,6386.61392,0.0011395847216640002,0.013624562845791966,10
1685961019.1848981,SEQ_01_224.jpg,2532380,2025.904,195.44131,4416.68702,6638.03233,0.0011550894246400002,0.01432073604208706,10
1685961025.200253,SEQ_01_225.jpg,2489054,1991.2432,195.48096,4399.34631,6586.07047,0.0011353272229120003,0.014267019695476212,10
1685961031.194581,SEQ_01_226.jpg,2529659,2023.7272,198.6549,4360.10493,6582.48703,0.0011538483003520003,0.014155037520183602,10
1685961037.1709409,SEQ_01_227.jpg,2490083,1992.0664,194.99038,4275.40823,6462.46502,0.0011357965786240002,0.013880693626060895,10
1685961043.0901241,SEQ_01_228.jpg,2531533,2025.2264,191.77467,4211.78009,6428.78116,0.0011547030842240004,0.013673156809534112,10
1685961048.949743,SEQ_01_229.jpg,2493721,1994.9768,192.54406,3953.24637,6140.76723,0.0011374559722880002,0.012872850117749803,10
1685961054.522256,SEQ_01_230.jpg,2518738,2014.9904,193.05034,4038.11001,6246.15075,0.001148866926464,0.013137906648471115,10
1685961060.144563,SEQ_01_231.jpg,2485858,1988.6864,191.90061,4095.7399,6276.32691,0.0011338694378240002,0.01331326626476253,10
1685961065.985718,SEQ_01_232.jpg,2529880,2023.904,193.70069,4249.12833,6466.73303,0.0011539491046400003,0.013795095559922765,10
1685961071.940116,SEQ_01_233.jpg,2492463,1993.9704,192.30495,4361.90442,6548.17977,0.0011368821632640003,0.014140909248871483,10
1685961077.933283,SEQ_01_234.jpg,2521468,2017.1744,195.80882,4131.29747,6344.2807,0.0011501121559040002,0.013435799630924894,10
